,Advertisement ID,path,new_path,Segment_num,text
15212,1934094,/kaggle/input/hack-chunk-3/3/1934094.flv,audio_files/1934094.mp3,14, ДИНАМИЧНАЯ МУЗЫКА
1602,1569645,/kaggle/input/hack-chunk-1/1/1569645.mp4,audio_files/1569645.mp3,15, Субтитры в
4637,2419530,/kaggle/input/hack-chunk-7/7/2419530.mp4,audio_files/2419530.mp3,15," ЗВУК ПРОДОЛЬБЫ ЗБЕР ЗВУК ПРИДСТОВЛЯЕТ Просто я выходила на сцену, в меня летели в банке с кококолой, и когда вот так встречали, опровожали аплодисментами, вот это для меня было круто. Понимаешь, мне сейчас ни о чем жалеть, потому что все, что я хочу, я делаю. Вот реально все, что я хочу, я иду. Юля, хотите в этом проекте поучаствовать? Да, хочу! Потом решу, нужен он или нет. Когда вот вопреки что-то происходит, у меня это лучше получается. Я как-то... я перестаю волноваться. Вот ненужные какие-то эмоции вообще уходят на задний план. И я просто... Нухожу сейчас, а потом я не поверила. Что ты настукилась на температуру! Что ты настукивала на температуру? Ты никогда не настукилась на температуру! Я никогда не болела в школе! РАДОСТНЫЕ ПЕСНИ Человекам, который любит себя, если возможно, встать рядом с этим человеком. БЫТЬ ЧЕЛОВЕКАМ С ЮЛИЙ БОРОНОВСКОЙ Всем привет! Это самый искренний подкаст БЫТЬ ЧЕЛОВЕКАМ. С вами я, Юля Бороновская, и сегодня у меня в гостях очень искренняя народная любимица, народная артистка России, Валерия. Привет, Юлочка. Привет всем, друзья. Спасибо, что пригласили. У вас очень хорошо, уютно. Классный интервью у вас. Скажи, пожалуйста, мы все задаем вопросы, исходя из себя. Я, наверное, столько на протяжении своей жизни без конца занимаюсь анализом своих поступков, что в какой-то момент я сейчас так устала от этого, но я всегда анализирую. А ты вот анализируешь свои поступки? Конечно. Конечно. То есть ты устраиваешь такую работу над ошибками или наоборот, ты за что-то хвалишь? Конечно. Вот похвалить себя у меня с этим сложнее. Хотя надо учиться это делать, надо себя хвалить. Но если что-то где-то, я буду себя карить, карить, я буду тебя угонять в голове. Мне кажется, что я человек сказал, что ты неосторожно. Я человек обидела, а я даже не имела в виду ничего такого. И вот это меня будет в голове сидеть. Конечно, работаю над собой, а как? Мне кажется, что это дело. Ты кого-то обидела, что ты кому-то что-то не то сказала. Как ты будешь действовать в этой ситуации? Ты будешь себя ковырять, копать, или ты все-таки найдешь возможность с ним как-то созвониться, встретиться для того, чтобы ему это сказать? Конечно, если будет какая-то ситуация, если действительно что-то сказала такое, что требует, вот извини, да, я могу это сделать, совершенно спокойно объяснить, что..."
4898,3705175,/kaggle/input/hack-chunk-7/7/3705175.avi,audio_files/3705175.mp3,15, Наталья Орейра возвращается! Большое новое двухчасовое шоу в рамках «Анфагеттэбл2» 9 апреля «Грандхолсеби» информационный партнер автор радиокрасноярс справки 281 1415 и на сайте мусгород.ру ограничения по возрасту 12 плюс
7628,1551476,/kaggle/input/hack-chunk-1/1/1551476.wbm,audio_files/1551476.mp3,15," Сентезатор плоти и кровь звука Драма шейный сердце Но музыка и просто носитель Это то, что мы не можем сказать Услышать послание в Spotify"
14792,2296779,/kaggle/input/hack-chunk-5/5/2296779.wav,/kaggle/input/hack-chunk-5/5/2296779.wav,15," Братио-Энеджи и аудиосервис Сберзвук представляют проект Вечеринка с Тигром. Хотите, чтобы праздник сам приехал к вам в гости, составьте в Сберзвуке плейлист для вечеринки, жмите на кнопку «Поделиться» и публикуйте его на своей странице в контакте. С хэштегом «Вечеринка с Тигр с мощностью фирменного звука 70 киловатт. Подробности ngfm.ru Спонсор проекта ОЗВУК Соберите плейлист в Сберзвуке, зарабатывайте лайки И получите шанс выиграть вечеринку с музыкальным автомобилем ТИГОР УСЕБЯ ДОМА Подробности акций на сайте www.sberswuk.com 18 ПЮС"
8223,2098159,/kaggle/input/hack-chunk-3/3/2098159.mp4,audio_files/2098159.mp3,15," У Гарри Стайлса более 34 миллионов слушателей в месяц, спотифай. Но только ты можешь доодурение слушать трек «Одорью»."
7335,1628696,/kaggle/input/hack-chunk-2/2/1628696.mp4,audio_files/1628696.mp3,15, О свежим музыку Stick Duck! Слушай плейлист уже в Spotify!
15350,1882555,/kaggle/input/hack-chunk-3/3/1882555.flv,audio_files/1882555.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
14972,2249933,/kaggle/input/hack-chunk-4/4/2249933.wav,/kaggle/input/hack-chunk-4/4/2249933.wav,15, Тебя зацепила классная песня в эфире Like FM? Ищи её в плейлисте Trend Chart Like FM в Apple Music. Здесь ты можешь получить доступ к 70 миллионам песен без рекламы. Распознай прямо сейчас любую песню с помощью приложения Шазам и получи 6 месяцев подписки на Apple Music бесплатно. Предложение доступно только для новых пользователей Apple Music на iOS. Подробнее в приложении Шазам 12+.
11554,1063579,/kaggle/input/hack-chunk-0/1063579.mp4,audio_files/1063579.mp3,15," Нашли Дай мне твой шаг, дай мне твой шаг Дай мне твой шаг, дай мне твой шаг Дай мне твой шаг, дай мне твой шаг Дай мне твой шаг, дай мне твой шаг Дай мне твой шаг, дай мне твой шаг Дай мне твой шаг, дай мне твой шаг Дай мне твой шаг, дай мне твой ш that Дай мне кисточек в чай Селись по-юм-ну, а я каев Часа, стоп и глад, бляж"
827,2248910,/kaggle/input/hack-chunk-4/4/2248910.mp4,audio_files/2248910.mp3,15, включите детям настроение на яндекс.музыке мамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамам
16474,1568393,/kaggle/input/hack-chunk-1/1/1568393.wbm,audio_files/1568393.mp3,15," Если живешь в собственном ритме, Spotify подберет музыку, которая тебе понравится. Бесплатно."
5808,2248916,/kaggle/input/hack-chunk-4/4/2248916.mp4,audio_files/2248916.mp3,15, Включите детям настроение на Яндекс.Музыке. Мамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамам
1450,1732482,/kaggle/input/hack-chunk-2/2/1732482.mp4,audio_files/1732482.mp3,15," Я пишу песни для своих близких. Когда я что-то сочинил, они слышат это первыми. Под гитару, под портативную колонку, в машине по дороге куда-то. Или просто подбить с телефона. Я горжусь своими шоу. Я люблю большие площадки. Но лучшие концерты одной из MC всегда случаются на домашних вечеринках, по ходе у ко дороге куда-то. Моя музыка всегда со мной. А теперь с вами. Слушайте меня в Spotify."
16459,1776603,/kaggle/input/hack-chunk-2/2/1776603.wbm,audio_files/1776603.mp3,15, Субтитры в
4666,1569438,/kaggle/input/hack-chunk-1/1/1569438.mp4,audio_files/1569438.mp3,15," Если живешь в собственном ритме, Spotify подберет музыку, которая тебе понравится. Бесплатно."
11143,2401649,/kaggle/input/hack-chunk-6/6/2401649.mp4,audio_files/2401649.mp3,15, Субтитры в
2974,1882547,/kaggle/input/hack-chunk-3/3/1882547.flv,audio_files/1882547.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
12033,2404631,/kaggle/input/hack-chunk-6/6/2404631.mp4,audio_files/2404631.mp3,15, Слушайте музыку людей с похожим вкусом. Слушайте друг друга. ВК Музыка.
11772,1949288,/kaggle/input/hack-chunk-3/3/1949288.mp4,audio_files/1949288.mp3,15, Субтитры в
10344,2282466,/kaggle/input/hack-chunk-5/5/2282466.mp4,audio_files/2282466.mp3,15," Довно хотел сказать, что ты можешь выиграть влизы от меня и от орбит. Твой приз в каждой пачке. Жуй орбит под орбит бит и выигрывай."
5816,1673976,/kaggle/input/hack-chunk-2/2/1673976.mp4,audio_files/1673976.mp3,15, Субтитры субтитров Н.Новикова
12659,1367302,/kaggle/input/hack-chunk-0/1367302.mp4,audio_files/1367302.mp3,15, Субтитры в
284,1914692,/kaggle/input/hack-chunk-3/3/1914692.mp4,audio_files/1914692.mp3,15, Субтитры субтитров Н.Новикова
6706,1637877,/kaggle/input/hack-chunk-2/2/1637877.mp4,audio_files/1637877.mp3,15, Ваш персональный гид в мире инди-музыки. Попробуйте YouTube-мизик-премиум бесплатно уже сегодня.
15036,4148759,/kaggle/input/hack-chunk-13/13/4148759.avi,audio_files/4148759.mp3,15," Утрека диджейс Мэша Моргенштерн более четырех миллионов прослушиваний в Spotify. Но только ты знаешь, что новая волна – это хорошо забытое старое. Ведь так слушаешь только ты, а Spotify отлично подбирает то, что тебе нравится."
10855,1569544,/kaggle/input/hack-chunk-1/1/1569544.mp4,audio_files/1569544.mp3,15," Если любишь купаться в море, новой музыки, Spotify подберет музыку, которая тебе понравится. Бесплатно!"
15494,2248597,/kaggle/input/hack-chunk-4/4/2248597.wav,/kaggle/input/hack-chunk-4/4/2248597.wav,15," Привет, это Флатфу Керрес, и мы советуем тебе в любой непонятной ситуации немного почилить. Чтобы активировать чил-мод, прямо сейчас зайди в приложение Shazam, нажми на синюю кнопку во время нашего трека и слушай его в Apple Music в самом модном плейресте только с IP. А еще тебя ждут 6 месяцев подписки на Apple Music в подарок, так что все чил. Предложение доступно только для новых пользователей Apple Music на iOS. Подробнее в приложении Шазам. 12 пюс."
16034,1409728,/kaggle/input/hack-chunk-0/1409728.mp4,audio_files/1409728.mp3,15, YouTube Music. Скачайте приложение сегодня и оформите бесплатную пробную подписку YouTube Music Premium. Есть ограничения.
14965,1624674,/kaggle/input/hack-chunk-2/2/1624674.mp4,audio_files/1624674.mp3,15, Субтитры в
12307,1541925,/kaggle/input/hack-chunk-1/1/1541925.mp4,audio_files/1541925.mp3,15, Субтитры в
5199,1876606,/kaggle/input/hack-chunk-3/3/1876606.wbm,audio_files/1876606.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
5344,1603978,/kaggle/input/hack-chunk-2/2/1603978.flv,audio_files/1603978.mp3,15," Манатик Лайма Вайкуле, Тресла Бой, Эрика Люндман, Сироткин, Алина Паш, Томас Мраз и СБПЧ Записали каверы на всем известные хиты. Освежи музыку с тик-так! Спотифай!"
8239,1609100,/kaggle/input/hack-chunk-2/2/1609100.wbm,audio_files/1609100.mp3,15," Манатик Лайма Вайкуле, Тесла Бой, Эрика Люндмон, Сироткин, Алина Паш, Томас Мраз и СБПЧ записали каверы на всем известные хиты. Освежи музыку стик-так в Spotify!"
16778,1609247,/kaggle/input/hack-chunk-2/2/1609247.mp4,audio_files/1609247.mp3,15, О свежем музыку стик так! Слушай плейлист уже в Spotify!
10851,1261866,/kaggle/input/hack-chunk-0/1261866.mp4,audio_files/1261866.mp3,15, Субтитры в
780,2189705,/kaggle/input/hack-chunk-4/4/2189705.mp4,audio_files/2189705.mp3,15," Досвидание Богини Втекаем лениво, Будет снится просеку Зимним оперативом, Самолеты на старте Оставляют рафей, Гордо-пропу шагаям Жентльмены и фей, Океаны рыдает Отключается рай, Бэйби, я с того листа А море море goodbye Море, море, goodbye Та-та-та-ти-та-ти-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та-та Пусть, пустя в шее пляжи, Одинокие горы, Больше нас не услышат сая на Рамуле. Здесь останется эхо полуночный герой Где под звездным дождем мы играли в ковбой По тринадцатым персам где встречали рассвету Притворившись ракушкой запускали комет Батарея накрасны и с часа и в прощай Бейби я столбийст, Сто, а мадам, мадам, good bye! Сто, а мадам, мадам, мадам, Сто, а мадам, мадам, Сто, а мадам, мадам, Сто, а мадам, мадам, Сто, а мадам, мадам, Сто, а мадам, мадам, Сто Я мое мое, good bye Я мое мое, мое мое Я мое мое, мое, good bye"
15349,2217754,/kaggle/input/hack-chunk-4/4/2217754.wbm,audio_files/2217754.mp3,15, Субтитры субтитров Н.Новикова
17231,2163731,/kaggle/input/hack-chunk-4/4/2163731.mp4,audio_files/2163731.mp3,15, Главные хиты. Главные хиты. Главные хиты. Главные хиты. Главные хиты.
178,1603981,/kaggle/input/hack-chunk-2/2/1603981.wbm,audio_files/1603981.mp3,15," Манатик Лайма Вайкуле, Тесла Бой, Эрика Люндман, Сиропкин, Алина Паш, Томас Мраз и СБПЧ записали каверы на всем известные хиты. Освежи музыку стик-так в Spotify!"
13913,1831734,/kaggle/input/hack-chunk-2/2/1831734.mp4,audio_files/1831734.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
4568,1805546,/kaggle/input/hack-chunk-2/2/1805546.mp4,audio_files/1805546.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
17381,1364589,/kaggle/input/hack-chunk-0/1364589.mp4,audio_files/1364589.mp3,15, Субтитры и субтитры в
5190,1637104,/kaggle/input/hack-chunk-2/2/1637104.mp4,audio_files/1637104.mp3,15, Ваш персональный гид в мире Кейтлок-музыки. Оформите YouTube-мюзик премиум и пользуйтесь один месяц бесплатно.
12322,2402043,/kaggle/input/hack-chunk-6/6/2402043.mp4,audio_files/2402043.mp3,15, Субтитры в
10430,1675246,/kaggle/input/hack-chunk-2/2/1675246.mp4,audio_files/1675246.mp3,15, Субтитры субтитров Н.Новикова
12142,2282468,/kaggle/input/hack-chunk-5/5/2282468.wbm,audio_files/2282468.mp3,15," Довно хотел сказать, что ты можешь выиграть влизы от меня и от орбит. Твой приз в каждой пачке. Жуй орбит под орбит бит и выигрывай."
10540,1774676,/kaggle/input/hack-chunk-2/2/1774676.mp4,audio_files/1774676.mp3,15," Бесконечном океане суеты и технологий у меня есть только один из точных гармоний — музыка. Она дарит спокойствие, когда внутри бушуют грозы и дожди. Возвращает баланс, если потеряна равновесие. Переносит волшебные миры, когда душа просит сказки. Я, Вера Брежнева, делюсь с вами хорошей музыкой с PUTIFY. Любовь и музыка спасут мир."
7923,1366928,/kaggle/input/hack-chunk-0/1366928.mp4,audio_files/1366928.mp3,15, Субтитры в
11711,1409987,/kaggle/input/hack-chunk-0/1409987.mp4,audio_files/1409987.mp3,15, YouTube Music. Скачайте приложение сегодня и оформите бесплатную пробную подписку YouTube Music Premium. Есть ограничения.
3681,1955168,/kaggle/input/hack-chunk-3/3/1955168.mp4,audio_files/1955168.mp3,15, Субтитры субтитров А.Синецкая
2419,1366806,/kaggle/input/hack-chunk-0/1366806.mp4,audio_files/1366806.mp3,15, Субтитры в
4828,1092451,/kaggle/input/hack-chunk-0/1092451.mp4,audio_files/1092451.mp3,15, Субтитры субтитров Н.Новикова
15803,1231622,/kaggle/input/hack-chunk-0/1231622.mp4,audio_files/1231622.mp3,15, Субтитры в
11047,1225884,/kaggle/input/hack-chunk-0/1225884.mp4,audio_files/1225884.mp3,15, Субтитры субтитров Н.Новикова
7334,1603987,/kaggle/input/hack-chunk-2/2/1603987.wbm,audio_files/1603987.mp3,15," Манатик Лайма Вайкуле, Тесла Бой, Эрика Люндман, Сиропкин, Алина Паш, Томас Мраз и СБПЧ записали каверы на всем известные хиты. Освежи музыку стик-так в Spotify!"
2574,1876605,/kaggle/input/hack-chunk-3/3/1876605.mp4,audio_files/1876605.mp3,15, Субтитры в
6508,1558417,/kaggle/input/hack-chunk-1/1/1558417.mp4,audio_files/1558417.mp3,15, Субтитры в
3778,2037396,/kaggle/input/hack-chunk-3/3/2037396.mp4,audio_files/2037396.mp3,15, Слушайте музыку в офлайн режиме. YouTube Music Premium. Первый месяц бесплатно.
495,1564842,/kaggle/input/hack-chunk-1/1/1564842.mp4,audio_files/1564842.mp3,15, Субтитры в
8090,1706637,/kaggle/input/hack-chunk-2/2/1706637.wbm,audio_files/1706637.mp3,15, Редактор субтитров А.Семкин Корректор А.Егорова
3381,4117643,/kaggle/input/hack-chunk-12-stranger/12/4117643.avi,audio_files/4117643.mp3,15, Субтитры в
5876,2402311,/kaggle/input/hack-chunk-6/6/2402311.mp4,audio_files/2402311.mp3,15, Субтитры в
13464,2279410,/kaggle/input/hack-chunk-5/5/2279410.mp4,audio_files/2279410.mp3,15," ДОВНО ХОТЕЛЬ ТИБЕ СКОЗАТЬ! Давно хотел сказать, что ты можешь выиграть влизы от меня и от орбит. Твой приз в каждой пачке. Жуй орбит под орбит бит и выигрывай."
13433,1092375,/kaggle/input/hack-chunk-0/1092375.mp4,audio_files/1092375.mp3,15, ПОЗИТИВНАЯ МУЗЫКА
824,1808372,/kaggle/input/hack-chunk-2/2/1808372.mp4,audio_files/1808372.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
9467,4150350,/kaggle/input/hack-chunk-13/13/4150350.avi,audio_files/4150350.mp3,15," Утреха DJ с Мэшей Моргенштерн более четырех миллионов прослушиваний в Spotify. Но только ты знаешь, что новая волна – это хорошо забытое старое. Ведь так слушаешь только ты, а Spotify отлично подбирает то, что тебе нравится."
6721,1541605,/kaggle/input/hack-chunk-1/1/1541605.mp4,audio_files/1541605.mp3,15, Субтитры в
14338,2282791,/kaggle/input/hack-chunk-5/5/2282791.wbm,audio_files/2282791.mp3,15," Сказки, музыка и любимые герои — всё, что нужно ребенку в любой момент дня. Уго!"
7847,1609107,/kaggle/input/hack-chunk-2/2/1609107.mp4,audio_files/1609107.mp3,15," Манатик Лайма Вайкуле, Тесла Бой, Эрика Люндман, Сиропкин, Алина Паш, Томас Мраз и СБПЧ Записали каверы на всем известные хиты О свежий музыку стик так, спотифай!"
8752,2248076,/kaggle/input/hack-chunk-4/4/2248076.wav,/kaggle/input/hack-chunk-4/4/2248076.wav,15," Привет! Это G4 и моя история про рассочную конфетку в песне Lollipop. Что за мняр, реки поколена? Летай со мной и нажми на кнопку ШАЗАМ прямо сейчас, чтобы найти Lollipop в плейлисте на греб. В Apple Music и получишь 6 месяцев подписки бесплатно. Предложение доступно только для новых пользователей 6 месяцев подписки бесплатно."
4835,2403095,/kaggle/input/hack-chunk-6/6/2403095.mp4,audio_files/2403095.mp3,15, Музыка
7238,1776639,/kaggle/input/hack-chunk-2/2/1776639.wbm,audio_files/1776639.mp3,15, Субтитры в
12668,4015103,/kaggle/input/hack-chunk-10-stranger/10/4015103.avi,audio_files/4015103.mp3,15, Субтитры в
88,1871482,/kaggle/input/hack-chunk-3/3/1871482.wbm,audio_files/1871482.mp3,15," Мои мечты отличаются. Я делаю музыку. Я получил твой сын. Мы используем музыку, чтобы говорить о том, что мы не могли просто говорить. Я не знаю. Когда вы cantаете из-за alma, вы можете разобраться от любого фронта, от любого культура, от любого языка. Это моя терапия. Я знаю, что я не единственный."
10809,4060896,/kaggle/input/hack-chunk-11/11/4060896.avi,audio_files/4060896.mp3,15, Субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры субтитры суб
5596,1551793,/kaggle/input/hack-chunk-1/1/1551793.mp4,audio_files/1551793.mp3,15," Музыка для меня — это территория свободы, где я чувствую себя по-настоящему самой собой. Музыка не требует никакого языка, кроме как ощущения самой музыки. Меня зовут Нина Краиц. Слушай меня в Spotify."
13362,1541942,/kaggle/input/hack-chunk-1/1/1541942.mp4,audio_files/1541942.mp3,15, Субтитры в
3639,1947713,/kaggle/input/hack-chunk-3/3/1947713.mp4,audio_files/1947713.mp3,15, Субтитры субтитров А.Синецкая
2283,1876604,/kaggle/input/hack-chunk-3/3/1876604.flv,audio_files/1876604.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
12811,2312765,/kaggle/input/hack-chunk-6/6/2312765.wav,/kaggle/input/hack-chunk-6/6/2312765.wav,15," Рыбцы не крушить, море выходить, а отдыхать когда? Не воюет уже никто, и ты не злись, засмотрись! Засмотрись от домру пакет! ТЗ, 3 кинец-иатра и мощный интернет! И подписка Яндекс Плюс! Валлы тратий копей, Яндекс музыку слушай, и на полис смотри! Засмотрись от домру, это отдано! Это ГДАБРО!"
2730,1776622,/kaggle/input/hack-chunk-2/2/1776622.mp4,audio_files/1776622.mp3,15, Субтитры в
6308,2282485,/kaggle/input/hack-chunk-5/5/2282485.mp4,audio_files/2282485.mp3,15," Довно хотел сказать, что ты можешь выбить ризы от меня и от орбит. Твой приз в каждой пачке. Жуй орбит под орбит бит и выигрывай."
1387,1599376,/kaggle/input/hack-chunk-2/2/1599376.mp4,audio_files/1599376.mp3,15," Манатик Лайма Вайкуле, Тесла Бой, Эрика Люндман, Сиропкин, Алина Паш, Томас Мраз и СБПЧ записали каверы на всем известные хиты. Освежи музыку стик-так в Spotify!"
17490,2024412,/kaggle/input/hack-chunk-3/3/2024412.mp4,audio_files/2024412.mp3,15," Чего бы вам не хотелось, для этого есть музыка в контакте."
6978,1197882,/kaggle/input/hack-chunk-0/1197882.mp4,audio_files/1197882.mp3,15, Субтитры в
5291,1367089,/kaggle/input/hack-chunk-0/1367089.mp4,audio_files/1367089.mp3,15, Субтитры в
3468,1567080,/kaggle/input/hack-chunk-1/1/1567080.mp4,audio_files/1567080.mp3,15, Субтитры в
12932,4146847,/kaggle/input/hack-chunk-13/13/4146847.avi,audio_files/4146847.mp3,15," Чем бы вы ни занимались, для этого есть музыка в контакте."
12966,4196601,/kaggle/input/hack-chunk-14/14/4196601.avi,audio_files/4196601.mp3,15," ПУМНЫЙ РЕКМЕНДАЦИЙ КАШЛИДЕНЬ Или плейлисты музыкальных кураторов. Открывай новую музыку, как тебе нравится. Открывай музыку в контакте."
6546,1949754,/kaggle/input/hack-chunk-3/3/1949754.mp4,audio_files/1949754.mp3,15, Субтитры субтитров Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик Н.Новик
2336,1543017,/kaggle/input/hack-chunk-1/1/1543017.mp4,audio_files/1543017.mp3,15," Мы любим музыку. Мы делаем музыку, которая исходит из нашей души. Каждый день что-то меняется в нас. Мы растем и стараемся развиваться в музыке. Разное случается. Но в любом случае мы хотим оставаться собой. Ощути это с Рау Фаик. Спать и хрю."
3814,2248592,/kaggle/input/hack-chunk-4/4/2248592.wav,/kaggle/input/hack-chunk-4/4/2248592.wav,15, ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПОЮТ ПО
5963,1597923,/kaggle/input/hack-chunk-2/2/1597923.wbm,audio_files/1597923.mp3,15, Редактор субтитров А.Семкин Корректор А.Егорова
14095,1948772,/kaggle/input/hack-chunk-3/3/1948772.mp4,audio_files/1948772.mp3,15, Субтитры в
7251,1541604,/kaggle/input/hack-chunk-1/1/1541604.mp4,audio_files/1541604.mp3,15, Субтитры в
1638,2040726,/kaggle/input/hack-chunk-3/3/2040726.mp4,audio_files/2040726.mp3,15, Переезжайте в новую квартиру! С плейлистами в YouTube Music Premium вы будете полной энергии. Слушайте музыку без рекламы и держите ритм всегда и везде. Переходите на YouTube Music Premium. Музыка без помех специально для вас. Бесплатная подписка на один месяц.
8181,2247959,/kaggle/input/hack-chunk-4/4/2247959.wav,/kaggle/input/hack-chunk-4/4/2247959.wav,15," Эй, привет! Это Лена Темникова и это моя история про Барби и Кену Виноваты ноздри, вино плюс воздух Уже вечер поздним мы идем к тебе в гости Издерживай себя, сдерживай займой трек прямо сейчас Слушай его вместе с другими поп-лок-бастерами В плейлисте Popcorn на Apple Music. И получи 6 месяцев подписки бесплатно. Peace and love!"
4578,1410999,/kaggle/input/hack-chunk-0/1410999.mp4,audio_files/1410999.mp3,15," Представляем наш новый музыкальный сервис YouTube Music. Он истощен мощной поисковой системой, которая позволяет найти абсолютно любую песню. Даже ту из которой вы помните лишь несколько слов. Скачайте приложение сейчас и оформите бесплатную пробную подписку YouTube Music Premium. Есть ограничения."
13780,2223033,/kaggle/input/hack-chunk-4/4/2223033.mp4,audio_files/2223033.mp3,15, Включите детям настроение на Яндекс.Музыке. Мамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамамам
14653,1637103,/kaggle/input/hack-chunk-2/2/1637103.mp4,audio_files/1637103.mp3,15, Ваш персональный гид в мире Рока. Оформите YouTube Music Premium и пользуйтесь один месяц бесплатно.
3088,1776630,/kaggle/input/hack-chunk-2/2/1776630.wbm,audio_files/1776630.mp3,15, Субтитры в
14604,2248596,/kaggle/input/hack-chunk-4/4/2248596.wav,/kaggle/input/hack-chunk-4/4/2248596.wav,15," Всем привет! С вами Джакали Пиета, на своем вайбе где-то летаю, над облаками. И чтобы не происходило, не теряй свой вайб, слушай себя и ритм твоего города в плейлисте ритм и рифмы в Apple Music. А если хочешь большего, за шазами наш трек прямо сейчас и получи полгода подписки на Apple Music. Предложение доступно только для новых пользователей Apple Music на iOS. Подробнее в"
713,4146787,/kaggle/input/hack-chunk-13/13/4146787.avi,audio_files/4146787.mp3,15," Чего бы вам не хотелось, для этого есть музыка в контакте."
1979,1706640,/kaggle/input/hack-chunk-2/2/1706640.mp4,audio_files/1706640.mp3,15, Редактор субтитров А.Семкин Корректор А.Егорова
10233,1830726,/kaggle/input/hack-chunk-2/2/1830726.mp4,audio_files/1830726.mp3,15, Субтитры в
7633,2162705,/kaggle/input/hack-chunk-4/4/2162705.mp4,audio_files/2162705.mp3,15, Главные хиты. Главные хиты. Главные хиты. Главные хиты. Главные хиты.
10838,1882554,/kaggle/input/hack-chunk-3/3/1882554.wbm,audio_files/1882554.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
7571,2463558,/kaggle/input/hack-chunk-7/7/2463558.mp4,audio_files/2463558.mp3,15," Сберзвук, приложение с музыкой и не только, миллионы треков, тысячи подкаста и хайпай качества."
5573,1565472,/kaggle/input/hack-chunk-1/1/1565472.mp4,audio_files/1565472.mp3,15, Субтитры в
12544,1882561,/kaggle/input/hack-chunk-3/3/1882561.mp4,audio_files/1882561.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
17540,1598079,/kaggle/input/hack-chunk-2/2/1598079.wbm,audio_files/1598079.mp3,15, Редактор субтитров А.Семкин Корректор А.Егорова
9633,2282490,/kaggle/input/hack-chunk-5/5/2282490.mp4,audio_files/2282490.mp3,15," Довно хотел сказать, что ты можешь выиграть влизы от меня и от орбит. Твой приз в каждой пачке. Жуй орбит под орбит бит и выигрывай."
17538,1568385,/kaggle/input/hack-chunk-1/1/1568385.wbm,audio_files/1568385.mp3,15," Для тех, кто всегда в движении, или опаздывает на работу. Для тех, кто сбежал на море, но только в своих мечтах. Для тех, кому мало поцелуя на первом свидании. Спотифай подберет музыку, которая точно понравится. Бесплатно."
835,1882545,/kaggle/input/hack-chunk-3/3/1882545.mp4,audio_files/1882545.mp3,15, ДИНАМИЧНАЯ МУЗЫКА
7478,2282465,/kaggle/input/hack-chunk-5/5/2282465.wbm,audio_files/2282465.mp3,15," Довно хотел сказать, что ты можешь выиграть влизы от меня и от орбит. Твой приз в каждой пачке. Жуй орбит под орбит бит и выигрывай."
12762,4035707,/kaggle/input/hack-chunk-11/11/4035707.avi,audio_files/4035707.mp3,15, Субтитры в
1424,2270065,/kaggle/input/hack-chunk-5/5/2270065.mp4,audio_files/2270065.mp3,15, ДОВНО ХОТЕЛЬ ТЕБЕСКОЗАТЬ ДОВНО ХОТЕЛЬ СКОЗАТЬ ДОВНО ХОТЕЛЬ СКОЗАТЬ ДОВНО ХОТЕЛЬ СКОЗАТЬ ДОВНО ХОТЕЛЬ СКОЗАТЬ ДОВНО ХОТЕЛЬ СКОЗАТЬ ДОВ
